lj1231.inktomisearch.com - - [10/Mar/2004:00:21:51 -0800] "GET /twiki/bin/oops/Main/TWikiUsers HTTP/1.0" 200 209
c-411472d5.04-138-73746f22.cust.bredbandsbolaget.se - - [10/Mar/2004:13:13:23 -0800] "GET /razor.html HTTP/1.1" 200 2869
3_343_lt_someone - - [10/Mar/2004:13:15:44 -0800] "GET / HTTP/1.1" 200 3169
3_343_lt_someone - - [10/Mar/2004:13:15:53 -0800] "GET /cgi-bin/mailgraph2.cgi HTTP/1.1" 200 2987
3_343_lt_someone - - [10/Mar/2004:13:15:54 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_1_err.png HTTP/1.1" 200 7142
3_343_lt_someone - - [10/Mar/2004:13:15:54 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_0.png HTTP/1.1" 200 5882
3_343_lt_someone - - [10/Mar/2004:13:15:54 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_0_err.png HTTP/1.1" 200 6485
3_343_lt_someone - - [10/Mar/2004:13:15:54 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_1.png HTTP/1.1" 200 8673
3_343_lt_someone - - [10/Mar/2004:13:15:54 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_2_err.png HTTP/1.1" 200 6895
3_343_lt_someone - - [10/Mar/2004:13:15:54 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_2.png HTTP/1.1" 200 9403
3_343_lt_someone - - [10/Mar/2004:13:15:54 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_3.png HTTP/1.1" 200 6619
3_343_lt_someone - - [10/Mar/2004:13:15:54 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_3_err.png HTTP/1.1" 200 5517
watchguard.cgmatane.qc.ca - - [10/Mar/2004:13:41:37 -0800] "GET /SpamAssassin.html HTTP/1.1" 200 7368
watchguard.cgmatane.qc.ca - - [10/Mar/2004:13:42:23 -0800] "GET /RBL.html HTTP/1.1" 200 4114
ppp2.p33.is.com.ua - - [10/Mar/2004:14:20:51 -0800] "GET /SpamAssassin.html HTTP/1.1" 200 7368
ppp2.p33.is.com.ua - - [10/Mar/2004:14:21:36 -0800] "GET /favicon.ico HTTP/1.1" 200 1078
ppp2.p33.is.com.ua - - [10/Mar/2004:14:22:13 -0800] "GET /AmavisNew.html HTTP/1.1" 200 2300
10.0.0.153 - - [10/Mar/2004:15:06:20 -0800] "GET / HTTP/1.1" 304 -
10.0.0.153 - - [10/Mar/2004:15:06:24 -0800] "GET /cgi-bin/mailgraph2.cgi HTTP/1.1" 200 2987
10.0.0.153 - - [10/Mar/2004:15:06:24 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_0.png HTTP/1.1" 200 5871
10.0.0.153 - - [10/Mar/2004:15:06:24 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_0_err.png HTTP/1.1" 200 6484
10.0.0.153 - - [10/Mar/2004:15:06:24 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_1_err.png HTTP/1.1" 200 7014
10.0.0.153 - - [10/Mar/2004:15:06:24 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_1.png HTTP/1.1" 200 8821
10.0.0.153 - - [10/Mar/2004:15:06:25 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_2.png HTTP/1.1" 200 9306
10.0.0.153 - - [10/Mar/2004:15:06:25 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_2_err.png HTTP/1.1" 200 6937
10.0.0.153 - - [10/Mar/2004:15:06:25 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_3_err.png HTTP/1.1" 200 5517
10.0.0.153 - - [10/Mar/2004:15:06:25 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_3.png HTTP/1.1" 200 6619
lj1024.inktomisearch.com - - [10/Mar/2004:15:10:10 -0800] "GET /robots.txt HTTP/1.0" 200 68
lj1028.inktomisearch.com - - [10/Mar/2004:15:10:13 -0800] "GET /twiki/bin/oops/Main/T HTTP/1.0" 200 209
lj1145.inktomisearch.com - - [10/Mar/2004:15:49:55 -0800] "GET /twiki/bin/oops/TWiki/NicholasLee HTTP/1.0" 200 209
h24-68-45-227.gv.shawcable.net - - [10/Mar/2004:16:29:30 -0800] "GET /pipermail/cnc_notice/2004-February.txt HTTP/1.1" 200 6712
64.246.94.141 - - [10/Mar/2004:16:31:19 -0800] "HEAD /twiki/bin/view/Main/SpamAssassinDeleting HTTP/1.1" 200 0
pntn02m05-129.bctel.ca - - [10/Mar/2004:16:33:04 -0800] "GET /pipermail/cncce/2004-January/000001.html HTTP/1.1" 200 3095
calcite.rhyolite.com - - [10/Mar/2004:16:47:44 -0800] "GET /clients.html HTTP/1.1" 200 18971
h24-68-45-227.gv.shawcable.net - - [10/Mar/2004:16:52:44 -0800] "GET /pipermail/cnc_notice/2003-December.txt HTTP/1.1" 200 6570
h24-68-45-227.gv.shawcable.net - - [10/Mar/2004:16:54:36 -0800] "GET /pipermail/cnc_notice/2003-December/000002.html HTTP/1.1" 200 7074
lj1117.inktomisearch.com - - [10/Mar/2004:18:13:54 -0800] "GET /twiki/bin/view/Main/VishaalGolam HTTP/1.0" 200 4577
lj1073.inktomisearch.com - - [10/Mar/2004:18:17:24 -0800] "GET /twiki/bin/oops/TWiki/Wik HTTP/1.0" 200 209
lj1024.inktomisearch.com - - [10/Mar/2004:19:55:54 -0800] "GET /robots.txt HTTP/1.0" 200 68
lj1000.inktomisearch.com - - [10/Mar/2004:19:55:56 -0800] "GET /twiki/bin/view/Know/WebHome HTTP/1.0" 200 7529
dialup-5-81.tulane.edu - - [10/Mar/2004:20:22:41 -0800] "GET /twiki/bin/view/Main/SpamAssassinTaggingOnly HTTP/1.1" 200 5691
dialup-5-81.tulane.edu - - [10/Mar/2004:20:22:42 -0800] "GET /twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif HTTP/1.1" 200 2877
dialup-5-81.tulane.edu - - [10/Mar/2004:20:23:11 -0800] "GET /twiki/bin/view/Main/WebHome HTTP/1.1" 200 10419
dialup-5-81.tulane.edu - - [10/Mar/2004:20:23:41 -0800] "GET /twiki/bin/view/Main/TWikiGroups HTTP/1.1" 200 4816
dialup-5-81.tulane.edu - - [10/Mar/2004:20:23:52 -0800] "GET /twiki/bin/view/Main/TWikiAdminGroup HTTP/1.1" 200 4175
lj1145.inktomisearch.com - - [10/Mar/2004:21:56:34 -0800] "GET /twiki/bin/oops/Main/WebStatistics HTTP/1.0" 200 209
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:21:58:46 -0800] "GET / HTTP/1.1" 200 3169
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:21:58:46 -0800] "GET /favicon.ico HTTP/1.1" 200 1078
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:21:59:16 -0800] "GET /cgi-bin/mailgraph2.cgi HTTP/1.1" 200 2987
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:21:59:17 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_0.png HTTP/1.1" 200 5664
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:21:59:17 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_0_err.png HTTP/1.1" 200 6403
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:21:59:18 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_1.png HTTP/1.1" 200 8837
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:21:59:18 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_1_err.png HTTP/1.1" 200 6980
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:21:59:18 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_2.png HTTP/1.1" 200 9241
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:21:59:18 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_2_err.png HTTP/1.1" 200 6970
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:21:59:18 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_3.png HTTP/1.1" 200 6619
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:21:59:18 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_3_err.png HTTP/1.1" 200 5517
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:22:00:03 -0800] "GET /dccstats/index.html HTTP/1.1" 200 2955
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:22:00:04 -0800] "GET /dccstats/stats-spam.1day.png HTTP/1.1" 200 3093
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:22:00:05 -0800] "GET /dccstats/stats-spam-ratio.1day.png HTTP/1.1" 200 2255
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:22:00:05 -0800] "GET /dccstats/stats-spam.1week.png HTTP/1.1" 200 3419
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:22:00:05 -0800] "GET /dccstats/stats-spam-ratio.1week.png HTTP/1.1" 200 2381
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:22:00:05 -0800] "GET /dccstats/stats-hashes.1week.png HTTP/1.1" 200 1658
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:22:00:05 -0800] "GET /dccstats/stats-spam.1month.png HTTP/1.1" 200 2657
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:22:00:05 -0800] "GET /dccstats/stats-spam-ratio.1month.png HTTP/1.1" 200 2008
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:22:00:05 -0800] "GET /dccstats/stats-hashes.1month.png HTTP/1.1" 200 1598
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:22:00:05 -0800] "GET /dccstats/stats-spam.1year.png HTTP/1.1" 200 2223
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:22:00:05 -0800] "GET /dccstats/stats-spam-ratio.1year.png HTTP/1.1" 200 1924
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:22:00:05 -0800] "GET /dccstats/stats-hashes.1year.png HTTP/1.1" 200 1550
lj1220.inktomisearch.com - - [10/Mar/2004:22:16:58 -0800] "GET /twiki/bin/oops/TWiki/SvenDowideit HTTP/1.0" 200 209
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:23:08:28 -0800] "GET /cgi-bin/mailgraph2.cgi HTTP/1.1" 200 2987
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:23:08:30 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_0.png HTTP/1.1" 200 5805
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:23:08:30 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_0_err.png HTTP/1.1" 200 6445
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:23:08:30 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_1.png HTTP/1.1" 200 8809
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:23:08:31 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_1_err.png HTTP/1.1" 200 6882
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:23:08:31 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_2.png HTTP/1.1" 200 9241
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:23:08:31 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_2_err.png HTTP/1.1" 200 6970
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:23:08:31 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_3.png HTTP/1.1" 200 6619
h24-70-69-74.ca.shawcable.net - - [10/Mar/2004:23:08:31 -0800] "GET /cgi-bin/mailgraph.cgi/mailgraph_3_err.png HTTP/1.1" 200 5517
